restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,3250,reallocate,459515,454060,378818,984.651,543,546,0,28505,67.3842
3,3500,mutate_pack_content,462569,454060,372303,868.924,539,546,0,28505,72.0395
3,3750,mutate_pack_content,456805,454060,367107,766.799,543,546,0,28505,76.7441
3,4000,reallocate,453187,452355,363181,676.676,545,546,0,32056,81.2962
3,4250,reallocate,451162,450341,361255,597.146,550,548,0,31859,85.9242
3,4500,mutate_pack_content,451224,449154,355596,526.963,548,548,0,31839,90.4273
3,4750,reallocate,448037,448037,349984,465.029,547,547,0,31877,95.2539
3,5000,reallocate,442379,441784,343958,410.374,547,547,0,31485,99.9475
3,5250,reallocate,439837,438775,339269,362.142,547,547,0,31509,104.697
3,5500,reallocate,435616,434150,336260,319.579,546,546,0,31364,109.689
3,5750,reallocate,430151,429320,329427,282.019,546,546,0,31178,114.641
3,6000,reallocate,428028,427681,321375,248.873,546,546,0,31094,119.372
3,6250,reallocate,420931,420681,317314,219.623,546,546,0,30638,124.204
3,6500,reallocate,415111,414827,312049,193.81,546,546,0,30504,128.952
3,6750,reallocate,411958,411685,306756,171.032,546,546,0,30148,133.799
3,7000,reallocate,405608,405412,302822,150.93,546,546,0,29776,138.636
3,7250,reallocate,400805,400681,297447,133.191,546,546,0,29353,143.508
3,7500,reallocate,398642,398642,291446,117.537,546,546,0,29242,148.403
3,7750,reallocate,396561,396561,287914,103.723,546,546,0,29071,153.177
3,8000,reallocate,394744,394712,283011,91.5324,546,546,0,28712,157.846
3,8250,reallocate,393468,393136,281944,80.7745,546,546,0,28732,162.785
3,8500,reallocate,389671,389671,277156,71.281,546,546,0,28529,167.555
3,8750,reallocate,387496,387496,275231,62.9033,546,546,0,28285,172.152
3,9000,reallocate,384772,384578,270851,55.5103,546,546,0,28082,177.013
3,9250,reallocate,381907,381893,268400,48.9861,546,546,0,27738,181.803
3,9500,reallocate,379661,379661,265357,43.2287,546,546,0,27452,186.733
3,9750,reallocate,376226,376226,262171,38.148,546,546,0,27153,191.771
3,10000,reallocate,373429,373429,259766,33.6645,546,546,0,26749,196.957
3,10250,reallocate,371641,371629,257369,29.7079,546,546,0,26728,201.886
3,10500,reallocate,369514,369514,255741,26.2163,546,546,0,26462,206.84
3,10750,reallocate,367470,367470,254152,23.1351,546,546,0,26253,211.85
3,11000,reallocate,366406,366406,253157,20.416,546,546,0,26208,216.888
3,11250,reallocate,364532,364500,249336,18.0165,546,546,0,26100,221.869
3,11500,reallocate,362935,362935,247927,15.899,546,546,0,25938,227.062
3,11750,reallocate,360912,360912,247522,14.0304,546,546,0,25853,232.123
3,12000,reallocate,359957,359957,246478,12.3814,546,546,0,25771,237.14
3,12250,reallocate,358660,358660,246056,10.9262,546,546,0,25639,242.592
3,12500,reallocate,357815,357815,245537,9.64202,546,546,0,25522,248.312
