pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P276,3,0,0,0,0,0,0,3,0,2,0
P277,0,1,0,0,0,0,2,3,0,1,2
P278,1,1,0,0,5,1,2,0,0,0,0
P279,0,0,6,0,0,1,0,0,1,2,0
P280,2,1,0,4,0,0,0,0,1,0,5
P281,0,0,1,0,6,3,0,1,1,2,3
P282,0,0,1,2,1,0,0,0,1,3,5
P283,1,0,0,0,0,0,0,0,3,0,0
P284,1,1,2,1,0,0,0,0,0,4,2
P285,0,3,1,3,3,0,1,1,0,6,4
P286,0,0,0,0,1,0,0,0,0,1,0
P287,0,0,0,0,0,4,0,0,0,2,0
P288,0,0,0,2,0,0,1,0,0,0,0
P289,0,0,0,1,0,0,0,0,0,0,0
P290,2,0,0,0,5,0,1,0,0,0,3
P291,0,0,1,1,0,0,0,0,0,0,6
P292,0,2,1,6,3,11,1,0,2,8,15
P293,0,3,2,1,0,0,0,0,0,0,6
P294,0,2,12,9,8,0,1,0,2,0,8
P295,1,1,4,5,4,0,0,0,1,0,3
P296,3,5,8,7,5,8,2,1,2,12,16
P297,0,4,2,3,4,2,1,1,0,1,5
P298,0,0,1,0,1,0,1,0,2,0,3
P299,0,0,0,0,0,0,2,0,0,0,1
P300,8,3,8,19,16,11,9,2,3,18,34
P301,0,0,0,0,7,1,3,0,1,0,0
P302,2,4,5,7,5,5,5,3,0,8,3
P303,3,0,1,0,0,2,0,0,0,0,0
P304,0,0,0,0,0,2,0,1,0,0,0
P305,1,0,0,0,0,3,1,1,0,2,6
P306,1,1,1,1,1,3,1,0,0,2,2
P307,0,0,1,0,0,1,2,0,0,0,0
P308,0,0,2,0,4,0,0,0,1,5,3
P309,1,0,1,0,0,0,0,0,1,1,4
P310,0,0,0,0,0,0,0,0,0,0,2
P311,0,1,1,2,1,1,0,0,0,1,2
P312,0,0,1,3,2,0,0,0,0,0,2
P313,1,0,0,2,3,0,0,1,1,0,0
P314,3,6,6,6,15,4,8,4,2,0,16
P315,0,1,0,1,1,0,0,1,0,0,3
P316,0,0,0,1,0,1,0,0,0,0,2
P317,1,0,0,2,0,1,0,0,2,3,0
P318,0,1,1,0,1,0,0,0,0,0,1
P319,1,0,2,5,1,3,2,0,2,2,3
P320,2,5,0,7,8,0,0,0,0,5,5
P321,0,0,0,0,0,0,0,0,0,2,0
P322,1,0,0,0,0,0,0,1,0,1,2
P323,0,0,0,0,0,0,0,0,1,0,0
P324,1,0,0,3,0,2,0,0,1,0,0
P325,0,1,0,0,0,0,0,0,0,2,0
P326,3,0,0,0,1,0,0,0,0,0,0
P327,0,0,1,0,0,1,0,1,0,0,0
P328,2,0,0,0,0,1,4,1,0,2,2
P329,2,2,3,6,6,3,2,0,1,4,5
P330,3,2,3,6,5,3,2,1,1,3,14
P331,1,0,0,0,1,0,0,0,0,1,0
P332,1,0,1,1,0,2,2,0,0,5,5
P333,0,0,1,0,3,0,0,2,0,4,0
P334,0,0,2,1,0,0,0,0,1,0,0
P335,4,0,0,0,0,0,0,0,0,0,12
P336,0,1,1,3,6,1,1,2,0,3,6
P337,1,0,1,1,0,1,1,0,0,2,1
P338,0,0,1,0,0,0,0,0,0,1,0
P339,1,1,0,3,3,1,0,1,0,4,0
P340,1,3,1,4,2,0,2,1,2,3,8
P341,0,0,3,0,1,0,0,0,0,1,1
P342,0,2,2,1,1,1,4,2,0,0,1
P343,2,0,2,2,2,1,1,0,1,3,7
P344,4,6,11,16,11,10,7,2,3,14,29
P345,0,0,1,1,0,1,0,0,0,1,0
P346,0,0,0,0,1,0,1,0,0,1,0
P347,1,0,1,3,1,3,1,2,1,2,2
P348,0,0,0,0,0,1,0,0,0,1,0
P349,0,0,0,2,0,0,0,0,2,0,0
P350,1,1,0,4,3,0,0,0,1,4,7
P351,0,1,0,0,0,0,0,0,0,0,0
P352,0,0,0,1,0,0,0,0,0,0,0
P353,0,1,0,2,4,0,0,0,0,1,5
P354,0,0,2,3,2,3,1,1,1,3,7
P355,1,3,3,4,2,2,1,0,0,2,4
P356,1,2,0,0,0,0,1,0,1,0,0
P357,0,0,0,1,0,0,0,0,0,0,0
P358,0,0,0,0,2,0,0,0,0,1,3
P359,0,3,0,4,1,0,2,0,0,0,3
P360,1,1,2,1,1,3,1,0,0,3,2
P361,4,2,8,9,3,4,2,0,0,11,20
P362,2,0,0,0,1,0,2,1,1,1,0
P363,0,2,3,2,4,1,1,0,0,3,4
P364,0,0,0,1,0,1,1,0,0,0,0
P365,1,0,0,0,0,0,0,2,1,0,3
P366,1,2,0,1,0,0,0,2,1,0,2
P367,0,1,1,0,2,0,1,0,1,1,2
P368,1,0,2,2,0,0,0,2,2,1,1
P369,0,2,1,0,0,0,0,1,0,0,0
P370,0,0,1,1,3,2,1,0,0,1,11
P371,0,1,4,2,4,5,3,1,1,6,10
P372,2,1,2,3,4,3,4,1,1,2,6
P373,1,0,0,5,0,2,0,0,1,0,1
P374,0,1,3,1,2,0,2,0,0,2,2
P375,1,0,0,2,1,0,0,0,0,0,0
P376,1,0,3,8,2,0,0,1,0,0,1
P377,0,0,0,1,0,0,0,0,0,0,7
P378,0,0,1,1,8,0,0,0,0,0,2
P379,0,1,0,1,1,0,1,0,0,1,3
P380,1,2,3,1,2,3,1,0,1,1,12
P381,1,1,2,3,1,4,0,1,1,2,2
P382,0,0,1,1,0,0,0,1,0,0,0
P383,0,0,1,0,0,0,0,0,1,0,0
P384,5,2,10,3,6,5,8,1,1,4,13
P385,0,0,0,0,3,1,0,0,0,0,1
P386,0,0,0,0,2,1,1,0,0,0,3
P387,1,1,4,3,0,0,0,0,1,2,4
P388,4,1,1,0,3,0,1,0,0,1,12
P389,0,0,0,0,0,0,0,1,0,0,0
P390,1,0,2,1,0,0,2,0,2,0,5
P391,0,1,2,0,3,3,1,0,0,3,0
P392,1,1,1,2,1,2,1,0,1,2,4
P393,1,0,1,2,1,0,2,1,0,1,1
P394,1,1,2,3,3,2,1,1,0,4,1
P395,8,2,8,16,17,9,8,0,8,14,49
P396,1,2,0,5,8,0,1,2,1,8,9
P397,1,1,2,0,1,0,1,0,2,1,5
P398,0,1,1,0,3,0,1,1,0,0,0
P399,0,0,0,1,1,0,0,0,1,2,0
P400,0,0,0,0,0,0,0,0,0,1,2
P401,0,1,0,2,2,1,0,0,0,0,1
P402,2,1,0,2,0,0,0,1,0,11,0
P403,3,2,2,3,1,3,2,1,1,2,11
P404,0,0,0,0,1,0,0,0,0,0,3
P405,0,0,1,0,1,0,0,0,0,1,1
P406,8,2,8,1,3,3,3,1,2,10,0
P407,1,0,4,0,4,4,2,0,0,2,8
P408,0,0,0,0,1,0,2,0,0,0,1
P409,0,1,0,0,0,0,0,0,1,0,0
P410,0,0,1,0,0,0,0,0,0,0,4
P411,2,2,0,3,4,0,3,0,2,0,6
