restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,6000,add_curve_pack,453201,453201,217449,248.873,2655,2555,476,5396,357.094
3,6250,add_curve_pack,453201,453201,214515,219.623,2720,2555,476,5396,378.618
3,6500,add_curve_pack,453201,453201,211296,193.81,2788,2555,476,5396,400.314
3,6750,add_curve_pack,446080,446080,207633,171.032,2832,2825,432,5471,422.575
3,7000,add_curve_pack,446080,446080,205438,150.93,2887,2825,432,5471,445.049
3,7250,add_curve_pack,446080,446080,203300,133.191,2944,2825,432,5471,469.324
3,7500,add_curve_pack,446080,446080,201626,117.537,2998,2825,432,5471,495.487
3,7750,add_curve_pack,446080,446080,199816,103.723,3045,2825,432,5471,522.278
3,8000,add_curve_pack,446080,446080,198440,91.5324,3104,2825,432,5471,550.267
3,8250,add_curve_pack,446080,446080,196344,80.7745,3160,2825,432,5471,576.545
3,8500,add_curve_pack,446080,446080,195226,71.281,3217,2825,432,5471,603.28
3,8750,add_curve_pack,445505,445505,194793,62.9033,3270,3227,434,5477,629.713
3,9000,add_curve_pack,445505,445505,194589,55.5103,3324,3227,434,5477,657.229
3,9250,add_curve_pack,445505,445505,193393,48.9861,3380,3227,434,5477,685.085
3,9500,add_curve_pack,445505,445505,191719,43.2287,3434,3227,434,5477,714.514
3,9750,add_curve_pack,445505,445505,191013,38.148,3480,3227,434,5477,741.973
3,10000,add_curve_pack,445505,445505,190551,33.6645,3525,3227,434,5477,769.193
3,10250,add_curve_pack,445505,445505,190551,29.7079,3571,3227,434,5477,792.076
3,10500,add_curve_pack,445437,445437,190551,26.2163,3611,3603,434,5479,814.365
3,10750,add_curve_pack,445437,445437,190551,23.1351,3657,3603,434,5479,836.058
3,11000,add_curve_pack,445437,445437,190551,20.416,3695,3603,434,5479,858.074
3,11250,add_curve_pack,445369,445330,190551,18.0165,3734,3715,436,5494,880.199
4,1,merge_packs,719032,719032,719032,5000,497,497,920,1127,0.279461
4,250,reallocate,650515,648168,618502,4414.55,570,564,540,3392,8.61747
4,500,mutate_pack_content,576484,576484,535967,3895.71,617,617,896,4463,16.9681
4,750,mutate_pack_content,520853,519619,500386,3437.84,666,653,633,5568,24.2724
4,1000,mutate_pack_content,483779,483779,461433,3033.79,700,700,1638,6081,32.7703
4,1250,mutate_pack_content,444533,444533,407591,2677.23,703,703,1102,6468,43.465
4,1500,mutate_pack_content,417848,417688,391042,2362.57,703,703,838,6812,53.643
4,1750,mutate_pack_content,384197,382977,368543,2084.9,703,703,623,7269,63.9163
4,2000,mutate_pack_content,363721,363329,356762,1839.86,703,703,413,8227,75.5346
4,2250,mutate_pack_content,355813,353021,337941,1623.62,703,703,645,9109,86.8722
4,2500,mutate_pack_content,347081,347022,325071,1432.79,703,703,719,8882,98.1081
4,2750,mutate_pack_content,339172,339172,311520,1264.4,703,703,823,9054,109.142
4,3000,mutate_pack_content,332894,332562,304035,1115.79,703,703,690,9156,120.348
4,3250,mutate_pack_content,321466,321256,293677,984.651,703,703,543,9370,131.194
4,3500,mutate_pack_content,319402,319389,290772,868.924,703,703,536,9441,141.808
4,3750,mutate_pack_content,313067,312704,288281,766.799,703,703,538,9682,152.656
4,4000,mutate_pack_content,305045,304292,280603,676.676,703,703,512,9300,163.443
4,4250,mutate_pack_content,296929,296878,275497,597.146,703,703,456,9312,175.51
4,4500,mutate_pack_content,287398,287398,270563,526.963,703,703,428,9271,186.317
4,4750,mutate_pack_content,283941,283941,263662,465.029,703,703,396,9234,197.331
4,5000,mutate_pack_content,280015,279982,259954,410.374,703,703,431,8933,208.614
4,5250,mutate_pack_content,275437,275288,255529,362.142,703,703,384,8813,219.255
4,5500,mutate_pack_content,268601,268479,252276,319.579,703,703,317,8484,230.435
4,5750,mutate_pack_content,264158,263136,249237,282.019,703,703,286,8204,242.002
4,6000,mutate_pack_content,259667,259031,245989,248.873,703,703,288,8150,253.742
4,6250,mutate_pack_content,259590,258487,242286,219.623,703,703,278,8158,265.027
4,6500,mutate_pack_content,257707,257707,238198,193.81,703,703,242,8155,276.381
4,6750,mutate_pack_content,253668,253668,236366,171.032,703,703,259,7858,287.734
4,7000,mutate_pack_content,249681,249577,233621,150.93,703,703,170,7416,299.039
4,7250,mutate_pack_content,247092,246692,230011,133.191,703,703,155,7357,310.33
4,7500,mutate_pack_content,245316,245294,226528,117.537,703,703,217,7395,321.927
4,7750,mutate_pack_content,242361,242361,222540,103.723,703,703,216,7355,334.111
4,8000,mutate_pack_content,238794,238668,219964,91.5324,703,703,238,7218,345.386
4,8250,mutate_pack_content,234552,234328,217640,80.7745,703,703,211,7089,356.678
4,8500,mutate_pack_content,232474,232440,216055,71.281,703,703,243,7078,367.554
4,8750,mutate_pack_content,229959,229933,214426,62.9033,703,703,257,6987,378.795
4,9000,mutate_pack_content,226092,226061,213165,55.5103,703,703,225,6802,389.558
4,9250,mutate_pack_content,225093,225093,211296,48.9861,703,703,269,6740,400.384
4,9500,mutate_pack_content,223956,223820,209673,43.2287,703,703,247,6712,411.105
4,9750,mutate_pack_content,223171,223081,207866,38.148,703,703,254,6755,421.524
4,10000,mutate_pack_content,219671,219667,206680,33.6645,703,703,206,6496,432.597
4,10250,mutate_pack_content,218171,218171,205510,29.7079,703,703,202,6458,443.345
4,10500,mutate_pack_content,216297,216297,204370,26.2163,703,703,233,6485,453.887
4,10750,mutate_pack_content,215297,215257,203336,23.1351,703,703,210,6370,464.473
