restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
7,3750,merge_packs,343119,342490,313296,766.799,1114,1113,275,8099,149.134
7,4000,add_curve_pack,334067,332873,309725,676.676,1141,1139,220,8027,162.477
7,4250,split_pack,328308,327758,309173,597.146,1182,1180,191,8052,175.598
7,4500,split_pack,325985,325513,308105,526.963,1243,1211,191,8013,189.208
7,4750,add_curve_pack,318035,317298,306700,465.029,1254,1248,184,8028,204.277
7,5000,mutate_pack_content,317886,317287,304959,410.374,1306,1272,143,7895,218.912
7,5250,mutate_pack_content,318070,316325,303121,362.142,1345,1315,153,7928,233.186
7,5500,add_curve_pack,317400,316325,303121,319.579,1372,1315,153,7928,248.981
7,5750,merge_packs,313727,313638,303121,282.019,1411,1410,249,7438,264.477
7,6000,split_pack,311909,311667,303121,248.873,1451,1450,263,7396,280.298
7,6250,reallocate,306946,306946,301963,219.623,1495,1495,217,7294,296.695
7,6500,add_curve_pack,306434,306146,300950,193.81,1530,1511,214,7304,312.446
7,6750,split_pack,306043,305247,299676,171.032,1570,1549,192,7391,328.238
7,7000,reallocate,301164,300883,298660,150.93,1599,1601,183,7433,345.44
7,7250,split_pack,300317,300273,295661,133.191,1635,1630,185,7484,362.315
7,7500,merge_packs,294038,294038,294038,117.537,1672,1671,223,7593,379.895
7,7750,add_curve_pack,290879,290877,290877,103.723,1703,1702,194,7556,398.652
7,8000,remove_pack,289752,289752,289752,91.5324,1737,1737,187,7556,417.349
7,8250,remove_pack,287652,287638,287638,80.7745,1750,1751,167,7525,436.426
7,8500,merge_packs,285531,285523,285523,71.281,1775,1774,152,7350,456.02
7,8750,reallocate,285294,284676,284676,62.9033,1797,1793,135,7295,475.58
7,9000,split_pack,284281,284159,284159,55.5103,1820,1820,153,7305,495.268
7,9250,reallocate,283005,282976,282976,48.9861,1834,1834,168,7292,514.53
7,9500,mutate_pack_content,281254,281236,281236,43.2287,1865,1864,140,7260,535.065
7,9750,split_pack,280187,280088,280088,38.148,1925,1919,146,7161,555.894
7,10000,split_pack,279470,279463,279463,33.6645,1966,1964,129,7222,576.66
7,10250,add_curve_pack,278120,278120,278120,29.7079,2004,2004,137,7174,597.593
7,10500,split_pack,278065,278065,278065,26.2163,2037,2032,134,7170,618.957
7,10750,remove_pack,277049,277041,277041,23.1351,2062,2058,139,7140,640.997
7,11000,merge_packs,276738,276738,276738,20.416,2084,2084,143,7139,663.315
7,11250,add_curve_pack,276188,276188,276188,18.0165,2104,2103,141,7125,685.124
7,11500,merge_packs,275543,275543,272978,15.899,2116,2115,135,7166,709.847
7,11750,add_curve_pack,275367,275367,272117,14.0304,2133,2133,137,7161,734.054
7,12000,split_pack,274796,274779,271423,12.3814,2149,2149,131,7142,758.16
7,12250,split_pack,274093,274093,268969,10.9262,2177,2175,120,7117,782.426
7,12500,split_pack,272878,272878,267946,9.64202,2199,2192,117,7105,809.497
7,12750,remove_pack,272163,272163,267384,8.50878,2228,2228,125,7052,836.931
7,13000,add_curve_pack,271715,271715,266678,7.50874,2244,2244,123,7073,863.42
7,13250,reallocate,271218,271218,266561,6.62623,2256,2256,124,7087,889.524
8,1,split_pack,735553,735553,719032,5000,499,499,1892,690,0.30422
8,250,split_pack,642761,642761,642761,4414.55,528,528,821,2941,7.28661
8,500,mutate_pack_content,626814,624941,575287,3895.71,571,552,1512,3003,14.5819
8,750,split_pack,531861,531861,509381,3437.84,593,593,1622,5419,23.1621
8,1000,add_curve_pack,478914,478914,459757,3033.79,636,636,1977,5667,32.7981
8,1250,remove_pack,452538,452347,436559,2677.23,679,674,1731,6234,41.7637
8,1500,mutate_pack_content,431548,431538,416891,2362.57,719,720,1623,6113,51.0895
8,1750,mutate_pack_content,410181,410181,394104,2084.9,771,771,1239,6630,60.4815
8,2000,mutate_pack_content,391685,391228,369515,1839.86,814,810,1035,6558,71.5635
8,2250,split_pack,382717,382560,362576,1623.62,853,847,1252,6777,82.3906
8,2500,add_curve_pack,373070,373070,348318,1432.79,900,900,1135,7482,93.0986
8,2750,add_curve_pack,364386,364135,341162,1264.4,925,920,1158,7574,104.412
8,3000,reallocate,352042,351998,330908,1115.79,965,963,837,8071,115.668
8,3250,reallocate,338326,338326,322631,984.651,999,999,830,8293,127.578
8,3500,add_curve_pack,327236,326906,314582,868.924,1057,1054,618,9223,140.028
8,3750,add_curve_pack,326195,325911,312710,766.799,1106,1100,444,9341,152.404
8,4000,remove_pack,322891,321828,309702,676.676,1157,1145,412,9584,165.812
8,4250,split_pack,320366,319061,308105,597.146,1195,1193,428,9420,179.723
8,4500,add_curve_pack,316703,316261,308105,526.963,1229,1227,315,9358,194.448
8,4750,remove_pack,313439,312604,305905,465.029,1258,1255,335,9336,209.099
8,5000,mutate_pack_content,310157,309855,303980,410.374,1285,1282,342,9315,224.556
8,5250,reallocate,307623,306547,303121,362.142,1322,1317,339,9187,239.86
8,5500,merge_packs,306656,306414,303121,319.579,1355,1339,323,9083,255.486
8,5750,reallocate,305889,305278,303121,282.019,1398,1376,348,9191,271.144
8,6000,merge_packs,304012,303921,303121,248.873,1440,1439,333,9004,287.579
8,6250,mutate_pack_content,301263,301263,301263,219.623,1475,1475,325,8905,304.024
8,6500,reallocate,300720,300586,300586,193.81,1508,1507,320,8677,320.665
8,6750,merge_packs,300240,299569,298994,171.032,1563,1550,295,8564,337.408
8,7000,merge_packs,299661,299447,297495,150.93,1593,1587,289,8492,355.072
8,7250,add_curve_pack,299535,299215,295619,133.191,1623,1621,244,8534,372.754
8,7500,mutate_pack_content,297715,297444,292277,117.537,1639,1640,249,8428,391.214
8,7750,remove_pack,296848,296635,290254,103.723,1677,1670,245,8303,410.02
8,8000,reallocate,295003,294923,288301,91.5324,1712,1711,225,8455,428.274
8,8250,merge_packs,293627,293577,286704,80.7745,1737,1736,221,8415,447.617
8,8500,add_curve_pack,291961,291961,285102,71.281,1753,1754,193,8297,467.268
8,8750,mutate_pack_content,291434,291007,284676,62.9033,1797,1785,196,8190,487.238
8,9000,reallocate,290721,290715,283276,55.5103,1828,1829,197,8247,507.287
8,9250,split_pack,286616,286567,282178,48.9861,1865,1850,190,8406,528.364
8,9500,merge_packs,286325,286157,280264,43.2287,1896,1886,204,8312,551.512
8,9750,split_pack,284024,283996,279551,38.148,1929,1928,195,8230,573.304
8,10000,reallocate,283172,283158,278171,33.6645,1952,1957,178,8266,595.441
8,10250,add_curve_pack,281888,281888,278065,29.7079,1994,1994,182,8231,617.896
8,10500,reallocate,281474,281458,277041,26.2163,2012,2003,177,8192,640.314
8,10750,mutate_pack_content,280669,280669,276855,23.1351,2041,2041,182,8118,662.949
8,11000,remove_pack,279559,279559,276188,20.416,2052,2051,169,8103,685.931
8,11250,split_pack,279150,279150,273095,18.0165,2094,2095,171,8079,708.304
8,11500,add_curve_pack,278109,278109,272129,15.899,2114,2114,171,8070,731.517
8,11750,add_curve_pack,277624,277624,271674,14.0304,2123,2123,163,8086,755.787
8,12000,add_curve_pack,276207,276207,270642,12.3814,2157,2156,172,8087,779.967
8,12250,reallocate,275577,275577,267964,10.9262,2184,2184,171,8072,807.115
8,12500,mutate_pack_content,274713,274713,267384,9.64202,2201,2197,170,8015,833.381
8,12750,add_curve_pack,274337,274337,266786,8.50878,2222,2217,171,8026,859.762
8,13000,add_curve_pack,273576,273576,266561,7.50874,2252,2247,166,8015,884.509
9,1,remove_pack,706805,706805,706805,5000,492,492,725,922,0.373164
9,250,merge_packs,672212,672212,646002,4414.55,544,544,663,1869,6.8281
9,500,mutate_pack_content,588055,588055,574868,3895.71,579,579,960,3060,15.2275
9,750,reallocate,558280,558280,504275,3437.84,610,610,1229,3626,23.5655
9,1000,remove_pack,515813,513978,466045,3033.79,650,651,1351,4368,31.6049
9,1250,mutate_pack_content,478074,477970,437672,2677.23,687,687,1231,5309,40.0808
9,1500,add_curve_pack,443432,443173,419311,2362.57,718,715,1102,5994,48.8416
9,1750,mutate_pack_content,425447,425298,396022,2084.9,759,757,878,6166,57.811
9,2000,mutate_pack_content,412321,412321,380439,1839.86,794,794,839,6404,67.9277
9,2250,remove_pack,396468,396365,365198,1623.62,866,863,823,6793,78.2246
9,2500,merge_packs,383188,383188,352746,1432.79,907,907,787,7121,88.8158
9,2750,reallocate,364500,364275,341719,1264.4,934,931,693,7437,100.161
9,3000,mutate_pack_content,359847,358855,333111,1115.79,966,967,727,7429,111.35
9,3250,merge_packs,357539,354065,327802,984.651,1019,984,686,7413,123.737
9,3500,remove_pack,351203,351203,316196,868.924,1066,1066,649,7981,136.628
9,3750,add_curve_pack,341067,340966,312747,766.799,1126,1122,460,8156,150.281
9,4000,reallocate,333884,333267,309725,676.676,1166,1156,392,8293,164.486
9,4250,mutate_pack_content,330401,330255,309173,597.146,1185,1185,336,8085,178.41
9,4500,merge_packs,326622,325695,308105,526.963,1227,1219,413,7930,192.872
9,4750,mutate_pack_content,325844,324625,306233,465.029,1245,1246,317,7849,207.657
9,5000,mutate_pack_content,320614,320165,304414,410.374,1265,1258,278,7681,222.466
9,5250,split_pack,318005,317790,303121,362.142,1296,1294,289,7745,237.418
9,5500,remove_pack,311383,311196,303121,319.579,1328,1322,305,7561,252.813
9,5750,remove_pack,307278,307268,303121,282.019,1370,1366,304,7549,268.622
9,6000,add_curve_pack,305424,304992,303121,248.873,1397,1397,302,7556,285.345
9,6250,remove_pack,303798,303377,301751,219.623,1414,1407,289,7460,301.161
9,6500,split_pack,303520,303377,300596,193.81,1482,1407,289,7460,317.683
9,6750,mutate_pack_content,303622,302920,299002,171.032,1518,1510,221,7525,334.525
9,7000,merge_packs,300838,300838,297711,150.93,1551,1550,150,7587,351.982
9,7250,mutate_pack_content,299198,299028,295619,133.191,1586,1585,123,7667,369.673
9,7500,reallocate,297606,297540,293129,117.537,1614,1611,112,7551,387.404
9,7750,merge_packs,296552,296165,290330,103.723,1652,1631,109,7648,405.483
9,8000,split_pack,294934,294908,288555,91.5324,1676,1674,115,7325,424.389
9,8250,mutate_pack_content,292055,292042,287009,80.7745,1710,1707,98,7323,443.6
9,8500,remove_pack,290305,290305,285429,71.281,1753,1751,98,7315,462.687
9,8750,add_curve_pack,288827,288827,284676,62.9033,1801,1800,91,7340,482.544
9,9000,remove_pack,287387,287248,283970,55.5103,1836,1833,111,7311,502.558
9,9250,merge_packs,286763,286679,282321,48.9861,1877,1872,109,7266,522.829
9,9500,mutate_pack_content,286137,286137,280668,43.2287,1923,1923,101,7305,544.766
9,9750,mutate_pack_content,285576,285471,279901,38.148,1954,1944,110,7240,565.954
9,10000,add_curve_pack,285308,285308,278778,33.6645,1980,1978,102,7265,587.437
9,10250,split_pack,284004,284004,278120,29.7079,2010,2010,102,7230,609.456
9,10500,remove_pack,282855,282854,277528,26.2163,2045,2041,102,7294,631.329
9,10750,mutate_pack_content,282445,282445,276894,23.1351,2071,2069,102,7298,652.722
9,11000,merge_packs,281960,281960,276253,20.416,2098,2098,113,7293,677.929
9,11250,remove_pack,281844,281844,273240,18.0165,2103,2103,104,7294,702.844
9,11500,add_curve_pack,280963,280963,272313,15.899,2129,2127,113,7281,725.876
9,11750,split_pack,280475,280475,271839,14.0304,2153,2151,103,7257,749.526
9,12000,split_pack,279916,279906,270769,12.3814,2167,2167,100,7259,774.074
9,12250,reallocate,279687,279687,267996,10.9262,2173,2174,96,7201,800.561
9,12500,mutate_pack_content,279461,279461,267413,9.64202,2193,2193,90,7206,825.901
9,12750,add_curve_pack,277437,277437,266920,8.50878,2210,2208,91,6923,852.193
9,13000,mutate_pack_content,276761,276761,266649,7.50874,2237,2232,91,6917,879.12
10,1,add_curve_pack,728616,728616,719032,5000,490,490,1189,1290,0.322551
10,250,mutate_pack_content,694512,694512,642474,4414.55,542,542,701,2227,7.45637
10,500,add_curve_pack,607935,607935,573702,3895.71,573,572,1096,2978,15.629
10,750,add_curve_pack,544946,544946,502879,3437.84,624,624,1411,3755,24.2463
10,1000,add_curve_pack,506452,506452,459887,3033.79,672,672,1574,4669,32.6802
10,1250,mutate_pack_content,472771,470820,436737,2677.23,715,710,1353,6234,41.3827
10,1500,merge_packs,425221,425221,416891,2362.57,764,764,1417,6623,50.9027
10,1750,reallocate,404537,401455,394104,2084.9,791,783,1189,6929,60.6281
10,2000,mutate_pack_content,389672,389430,369518,1839.86,839,837,1009,6979,71.3938
10,2250,remove_pack,366006,365823,362443,1623.62,874,874,817,7130,82.5313
10,2500,mutate_pack_content,347127,347127,347127,1432.79,897,897,773,7660,93.8637
10,2750,mutate_pack_content,335487,335487,335487,1264.4,927,927,709,7966,105.187
10,3000,add_curve_pack,331223,330908,330908,1115.79,954,947,461,8106,116.709
10,3250,merge_packs,322356,322356,322356,984.651,993,993,384,8167,128.88
10,3500,reallocate,314913,314582,314582,868.924,1045,1039,387,8166,140.6
10,3750,add_curve_pack,313115,312710,312710,766.799,1089,1079,327,8508,153.513
10,4000,remove_pack,309546,309334,309334,676.676,1144,1145,276,8581,166.868
10,4250,mutate_pack_content,308848,308105,308105,597.146,1194,1186,250,8242,180.084
10,4500,merge_packs,309519,308105,308105,526.963,1242,1186,250,8242,193.294
10,4750,merge_packs,306073,305965,305965,465.029,1270,1271,307,7960,208.647
10,5000,reallocate,303979,303979,303979,410.374,1307,1307,316,7560,224.767
10,5250,split_pack,304535,303121,303121,362.142,1337,1308,321,7508,240.244
10,5500,merge_packs,305818,303121,303121,319.579,1386,1308,321,7508,255.932
10,5750,merge_packs,305769,303121,303121,282.019,1412,1308,321,7508,272.238
10,6000,merge_packs,305334,303121,303121,248.873,1442,1308,321,7508,288.311
10,6250,reallocate,303897,303121,301263,219.623,1467,1308,321,7508,305.069
10,6500,merge_packs,300386,300345,300345,193.81,1509,1509,317,8150,323.016
10,6750,merge_packs,299914,298994,298994,171.032,1530,1533,277,8320,340.635
10,7000,add_curve_pack,296289,296289,296289,150.93,1564,1564,264,8207,359.004
10,7250,merge_packs,296170,295619,295619,133.191,1575,1566,252,8139,377.195
10,7500,add_curve_pack,295324,295226,291844,117.537,1592,1590,242,7989,395.755
10,7750,remove_pack,293728,293618,290097,103.723,1628,1620,228,7994,414.793
10,8000,reallocate,292941,292941,287645,91.5324,1668,1668,231,7950,433.673
10,8250,mutate_pack_content,291171,291128,285723,80.7745,1696,1694,238,7971,452.747
10,8500,mutate_pack_content,289791,289791,284876,71.281,1732,1732,227,7819,472.864
10,8750,merge_packs,287184,286935,284506,62.9033,1759,1755,208,7719,492.389
10,9000,reallocate,286658,286508,283199,55.5103,1794,1786,208,7730,511.883
10,9250,reallocate,286173,286014,281348,48.9861,1839,1807,205,7678,532.412
10,9500,merge_packs,285025,285025,280088,43.2287,1880,1878,218,7599,553.793
10,9750,split_pack,283324,283295,279463,38.148,1905,1906,213,7552,574.651
10,10000,split_pack,282528,282438,278171,33.6645,1945,1944,199,7580,595.431
10,10250,reallocate,281646,281600,278065,29.7079,1983,1980,190,7563,617.16
10,10500,reallocate,280095,280095,277080,26.2163,2008,2008,191,7497,639.248
10,10750,split_pack,279142,279142,276855,23.1351,2037,2035,192,7497,661.583
10,11000,remove_pack,278629,278571,276237,20.416,2054,2053,192,7445,684.38
10,11250,merge_packs,278433,278426,273095,18.0165,2066,2065,191,7425,708.708
10,11500,reallocate,277933,277933,272117,15.899,2071,2068,188,7419,733.281
10,11750,mutate_pack_content,276961,276961,271436,14.0304,2107,2108,192,7260,757.255
10,12000,reallocate,275615,275615,270642,12.3814,2117,2117,183,7224,781.097
10,12250,add_curve_pack,274971,274971,267964,10.9262,2144,2131,173,7203,807.301
10,12500,remove_pack,273989,273989,267387,9.64202,2170,2164,177,7158,832.242
10,12750,merge_packs,273710,273691,266920,8.50878,2186,2185,179,7126,857.56
10,13000,add_curve_pack,272943,272943,266649,7.50874,2210,2209,176,7132,882.186
