pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P311,0,0,0,0,0,0,0,0,0,0,1
P312,0,3,0,0,0,1,0,0,0,1,0
P313,0,0,0,0,0,0,1,0,0,4,0
P314,0,0,0,1,0,0,0,0,0,0,1
P315,1,0,1,1,0,0,1,0,0,1,0
P316,0,1,1,4,3,1,1,0,2,2,10
P317,0,1,1,0,1,2,0,0,0,1,3
P318,0,0,0,0,0,0,0,0,0,1,0
P319,0,0,1,0,0,0,0,0,2,0,0
P320,0,0,0,0,0,0,1,1,0,0,0
P321,1,0,0,0,0,1,1,0,0,0,0
P322,0,0,0,0,1,0,0,0,0,0,0
P323,0,2,0,4,1,1,1,1,0,2,8
P324,0,0,9,0,5,1,2,0,0,1,0
P325,0,1,0,0,0,2,0,0,0,0,0
P326,1,0,0,0,0,0,0,0,0,1,0
P327,0,0,0,0,0,1,0,0,1,0,0
P328,0,0,3,1,0,0,0,0,2,0,0
P329,1,0,0,2,3,0,1,0,1,0,3
P330,1,0,0,0,1,0,0,0,0,0,1
P331,0,0,1,0,0,0,0,0,1,0,0
P332,0,0,0,3,1,0,0,0,0,0,0
P333,0,3,0,0,1,1,0,1,3,5,1
P334,2,1,0,0,0,0,0,0,1,0,1
P335,0,0,0,1,0,1,0,0,1,0,0
P336,0,1,3,1,1,2,2,0,1,3,5
P337,0,0,0,1,1,0,0,0,0,0,10
P338,0,0,0,0,0,0,0,0,0,0,2
P339,1,0,0,4,1,1,1,1,1,2,3
P340,1,0,0,1,3,3,1,0,0,3,2
P341,0,2,0,0,0,0,0,0,0,0,0
P342,0,0,0,0,1,0,0,0,0,0,1
P343,0,1,0,1,0,1,1,0,0,1,4
P344,0,0,0,3,0,0,1,0,0,2,4
P345,0,0,0,0,0,0,0,0,0,1,0
P346,1,0,1,0,1,2,1,0,0,1,1
P347,0,1,1,0,0,0,0,0,0,0,0
P348,0,0,3,3,0,0,0,0,0,0,3
P349,0,0,0,1,0,0,0,0,2,0,0
P350,0,2,3,0,0,0,0,0,0,0,8
P351,0,2,3,0,1,0,1,1,0,3,2
P352,0,2,0,0,0,0,0,0,0,1,5
P353,0,2,0,0,0,0,0,0,0,0,0
P354,1,1,0,0,0,0,2,0,0,3,1
P355,3,0,0,0,1,0,0,0,0,1,1
P356,0,1,3,2,1,0,0,1,0,0,0
P357,0,0,1,0,1,0,0,0,0,0,0
P358,0,1,0,5,3,0,5,0,1,3,8
P359,0,1,0,4,0,0,2,3,0,0,1
P360,0,0,0,1,0,1,1,0,0,1,0
P361,1,0,0,0,2,0,0,0,0,0,1
P362,0,0,0,0,0,1,0,0,0,0,0
P363,0,0,3,3,0,0,0,1,0,0,8
P364,0,1,2,4,4,3,2,0,0,5,3
P365,0,2,0,1,0,0,0,0,0,2,3
P366,1,0,3,3,9,0,2,1,0,5,4
P367,0,0,0,0,0,0,0,0,0,0,1
P368,1,0,0,0,0,0,0,0,0,2,7
P369,0,1,0,0,0,0,1,0,0,0,0
P370,0,0,0,0,1,0,0,0,0,0,2
P371,0,0,3,0,2,0,0,0,0,0,0
P372,0,0,0,0,1,0,1,0,0,0,0
P373,2,0,1,1,0,0,2,0,1,3,2
P374,1,0,0,0,1,1,0,0,0,4,2
P375,0,0,1,0,1,0,0,1,0,0,0
P376,0,0,0,0,0,2,1,0,0,0,2
P377,0,0,2,1,0,0,0,0,0,1,4
P378,0,0,1,0,0,3,1,0,0,1,0
P379,0,0,0,0,0,0,0,0,0,0,1
P380,0,1,0,0,0,0,0,1,0,0,1
P381,10,2,3,8,13,0,8,0,2,19,4
P382,0,0,0,0,0,0,1,0,0,0,1
P383,1,2,3,0,2,1,1,1,1,4,2
P384,0,0,0,0,0,0,0,0,0,0,2
P385,0,2,0,0,2,0,0,0,0,1,0
P386,0,0,0,0,1,0,0,0,0,0,0
P387,0,3,3,0,0,0,0,0,0,0,1
P388,0,0,2,0,0,0,0,0,0,0,5
P389,0,0,0,1,0,0,0,0,0,6,0
P390,1,0,0,0,1,0,0,0,0,0,0
P391,0,0,2,0,0,0,0,0,0,0,0
