restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,14750,mutate_pack_content,213736,213736,213736,3.12942,597,597,0,14724,283.589
3,15000,mutate_pack_content,212949,212949,212949,2.76162,597,597,0,14493,288.162
3,15250,mutate_pack_content,212508,212508,212508,2.43705,597,597,0,14460,292.821
3,15500,mutate_pack_content,211372,211372,211372,2.15062,597,597,0,14400,296.953
3,15750,mutate_pack_content,210192,210192,210192,1.89785,597,597,0,14233,301.637
3,16000,mutate_pack_content,209491,209491,209491,1.6748,597,597,0,14142,305.895
3,16250,mutate_pack_content,209148,209148,209148,1.47796,597,597,0,14115,310.255
3,16500,mutate_pack_content,208760,208760,208760,1.30425,597,597,0,14059,314.542
3,16750,mutate_pack_content,208311,208311,208311,1.15096,597,597,0,13988,319.161
3,17000,mutate_pack_content,207904,207904,207904,1.01569,597,597,0,13950,323.377
3,17250,mutate_pack_content,207420,207420,207420,0.896315,597,597,0,13909,327.767
3,17500,mutate_pack_content,206841,206841,206841,0.79097,597,597,0,13844,332.171
3,17750,mutate_pack_content,206419,206419,206419,0.698007,597,597,0,13785,336.492
3,18000,mutate_pack_content,206190,206190,206190,0.61597,597,597,0,13811,340.989
3,18250,mutate_pack_content,205852,205852,205852,0.543574,597,597,0,13743,345.569
3,18500,mutate_pack_content,205452,205452,205452,0.479688,597,597,0,13711,350.013
3,18750,mutate_pack_content,205326,205326,205326,0.42331,597,597,0,13720,354.596
3,19000,mutate_pack_content,204945,204945,204945,0.373558,597,597,0,13703,358.802
3,19250,mutate_pack_content,204503,204503,204503,0.329653,597,597,0,13670,362.894
3,19500,mutate_pack_content,204091,204091,204091,0.290909,597,597,0,13630,366.836
3,19750,mutate_pack_content,203856,203856,203856,0.256718,597,597,0,13625,371.052
3,20000,mutate_pack_content,203177,203177,203177,0.226546,597,597,0,13538,375.339
4,1,remove_pack,750003,750003,750003,5000,495,495,0,228,0.127826
4,250,reallocate,464238,464238,409381,4414.55,511,511,0,4896,5.76585
4,500,add_curve_pack,418034,418034,365287,3895.71,539,537,0,8808,11.4906
4,750,reallocate,376229,376189,360760,3437.84,548,548,0,13589,17.5121
4,1000,reallocate,366592,365896,360760,3033.79,548,548,0,16411,24.5634
4,1250,reallocate,355694,355694,355694,2677.23,548,548,0,18233,31.3315
4,1500,reallocate,354312,353060,353060,2362.57,548,548,0,19620,37.7143
4,1750,reallocate,354207,351599,351599,2084.9,548,548,0,20382,43.792
