restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,11750,remove_pack,297055,297055,297055,14.0304,2278,2277,0,19265,480.914
3,12000,reallocate,296115,296115,296115,12.3814,2330,2318,0,19191,496.812
3,12250,mutate_pack_content,294992,294992,294992,10.9262,2385,2385,0,19127,513.492
3,12500,add_curve_pack,294134,294134,294134,9.64202,2425,2424,0,19025,531.928
3,12750,mutate_pack_content,292534,292534,292534,8.50878,2453,2451,0,18895,548.226
3,13000,merge_packs,291635,291629,291629,7.50874,2472,2471,0,18834,564.253
3,13250,remove_pack,290922,290922,290922,6.62623,2524,2519,0,18811,580.59
3,13500,mutate_pack_content,289826,289826,289826,5.84745,2556,2553,0,18738,602.729
3,13750,add_curve_pack,289044,289044,289044,5.16019,2588,2588,0,18684,620.197
3,14000,mutate_pack_content,287846,287846,287846,4.55371,2613,2613,0,18592,637.536
3,14250,add_curve_pack,286864,286864,286864,4.01851,2651,2647,0,18571,654.637
3,14500,merge_packs,286831,286831,286831,3.54621,2684,2661,0,18566,671.611
3,14750,add_curve_pack,286445,286445,286445,3.12942,2720,2711,0,18514,689.275
3,15000,split_pack,286217,286217,286217,2.76162,2757,2754,0,18497,706.866
3,15250,split_pack,285730,285730,285730,2.43705,2800,2780,0,18476,724.906
3,15500,reallocate,285432,285432,285432,2.15062,2831,2833,0,18458,742.821
3,15750,reallocate,284511,284511,284511,1.89785,2854,2852,0,18391,760.751
3,16000,mutate_pack_content,283888,283888,283888,1.6748,2892,2879,0,18330,778.729
3,16250,mutate_pack_content,283621,283621,283621,1.47796,2923,2912,0,18310,797.126
3,16500,reallocate,282623,282623,282623,1.30425,2940,2937,0,18236,815.552
3,16750,remove_pack,282276,282276,282276,1.15096,2965,2962,0,18185,834.169
3,17000,mutate_pack_content,282078,282078,282078,1.01569,3005,2998,0,18147,852.863
3,17250,mutate_pack_content,281725,281725,281725,0.896315,3045,3033,0,18134,872.138
3,17500,reallocate,281554,281554,281554,0.79097,3086,3083,0,18113,892.31
3,17750,merge_packs,281142,281142,281142,0.698007,3116,3107,0,18060,912.306
3,18000,mutate_pack_content,280870,280870,280870,0.61597,3140,3136,0,18018,932.858
