restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,19750,reallocate,249283,249283,178274,0.256718,527,527,0,16861,404.703
3,20000,reallocate,249027,249027,178274,0.226546,527,527,0,16816,409.205
4,1,merge_packs,650129,650129,648276,5000,495,494,0,0,0.106833
4,250,reallocate,439008,439008,381606,4414.55,526,526,0,3301,5.72519
4,500,mutate_pack_content,358187,357781,306629,3895.71,543,542,0,9220,11.7929
4,750,reallocate,336020,335887,292386,3437.84,557,557,0,13910,18.5515
4,1000,reallocate,335810,335810,292386,3033.79,561,561,0,16625,24.4505
4,1250,reallocate,328527,328341,292386,2677.23,563,563,0,17819,30.037
4,1500,mutate_pack_content,329174,326691,292386,2362.57,563,564,0,18161,34.9932
4,1750,reallocate,332610,326691,292386,2084.9,563,564,0,18161,40.0065
4,2000,reallocate,330279,326691,292386,1839.86,564,564,0,18161,44.9787
4,2250,reallocate,327124,326350,292386,1623.62,565,565,0,21384,49.8903
4,2500,reallocate,325592,323410,292386,1432.79,563,563,0,21571,54.5961
4,2750,reallocate,321589,320967,292386,1264.4,562,562,0,22547,59.1318
4,3000,reallocate,324534,320967,292386,1115.79,564,562,0,22547,63.9332
4,3250,reallocate,325904,320967,292386,984.651,564,562,0,22547,68.479
4,3500,reallocate,325797,320967,291577,868.924,565,562,0,22547,72.6557
4,3750,reallocate,325803,320967,283284,766.799,565,562,0,22547,77.1458
4,4000,reallocate,324351,320967,282356,676.676,565,562,0,22547,81.6312
4,4250,reallocate,323751,320967,282356,597.146,564,562,0,22547,85.8967
4,4500,reallocate,324591,320763,280948,526.963,564,564,0,24876,90.4739
4,4750,reallocate,323610,320763,276193,465.029,565,564,0,24876,95.2003
4,5000,reallocate,323644,320763,275330,410.374,565,564,0,24876,99.6867
4,5250,reallocate,324202,320763,270030,362.142,565,564,0,24876,104.59
4,5500,reallocate,321666,320525,262917,319.579,565,565,0,25443,109.31
4,5750,reallocate,321054,320525,258041,282.019,567,565,0,25443,113.888
4,6000,reallocate,321069,320525,252685,248.873,568,565,0,25443,118.546
4,6250,reallocate,320580,320233,248772,219.623,568,568,0,25554,123.166
4,6500,reallocate,318772,317336,246907,193.81,568,568,0,25461,127.541
4,6750,reallocate,314347,314162,241837,171.032,569,569,0,25293,132.231
4,7000,reallocate,311835,311835,238652,150.93,569,569,0,25279,137.011
4,7250,reallocate,308332,308168,234081,133.191,569,569,0,24997,141.933
4,7500,reallocate,307002,306118,231250,117.537,569,569,0,24737,146.927
4,7750,reallocate,303897,303818,228103,103.723,569,569,0,24363,151.878
4,8000,reallocate,300431,300278,222910,91.5324,569,569,0,24075,157.321
4,8250,reallocate,297826,297826,218879,80.7745,569,569,0,23816,162.254
4,8500,reallocate,296249,296031,213785,71.281,569,569,0,23597,167.289
4,8750,reallocate,291163,291163,209872,62.9033,569,569,0,23145,172.261
4,9000,reallocate,288998,288987,206800,55.5103,569,569,0,22913,176.989
4,9250,reallocate,287124,287081,204601,48.9861,569,569,0,22797,181.951
4,9500,reallocate,284310,284283,202820,43.2287,569,569,0,22555,186.76
4,9750,reallocate,282990,282990,201025,38.148,569,569,0,22589,191.891
4,10000,reallocate,281147,281048,199247,33.6645,569,569,0,22414,197.095
4,10250,reallocate,279708,279708,197741,29.7079,569,569,0,22268,202.163
4,10500,reallocate,277851,277851,195575,26.2163,569,569,0,22067,207.398
4,10750,reallocate,276071,276071,194017,23.1351,569,569,0,21990,212.811
4,11000,reallocate,274483,274483,192890,20.416,569,569,0,21885,218.078
4,11250,reallocate,272839,272839,191828,18.0165,569,569,0,21739,223.672
4,11500,reallocate,271482,271469,190324,15.899,569,569,0,21590,229.497
4,11750,reallocate,270695,270685,189739,14.0304,569,569,0,21513,235.022
4,12000,reallocate,269318,269318,188623,12.3814,569,569,0,21341,240.615
4,12250,reallocate,268176,268166,187840,10.9262,569,569,0,21263,245.98
4,12500,reallocate,267236,267236,186933,9.64202,569,569,0,21154,251.432
4,12750,reallocate,266554,266554,185380,8.50878,569,569,0,21083,257.213
4,13000,reallocate,265798,265798,184131,7.50874,569,569,0,20976,263.101
4,13250,reallocate,265059,265059,183226,6.62623,569,569,0,20855,268.662
4,13500,reallocate,264544,264521,182787,5.84745,569,569,0,20841,274.749
4,13750,reallocate,263785,263785,181592,5.16019,569,569,0,20823,280.799
4,14000,reallocate,262781,262781,180814,4.55371,569,569,0,20678,286.263
4,14250,reallocate,261967,261956,180299,4.01851,569,569,0,20557,291.497
4,14500,reallocate,260916,260916,179712,3.54621,569,569,0,20454,297.251
4,14750,reallocate,259229,259229,178968,3.12942,569,569,0,20279,302.98
4,15000,reallocate,258893,258893,178607,2.76162,569,569,0,20175,308.219
4,15250,reallocate,258364,258364,178274,2.43705,569,569,0,20111,313.359
4,15500,reallocate,257988,257987,178274,2.15062,569,569,0,20031,318.526
4,15750,reallocate,257420,257420,178274,1.89785,569,569,0,20001,323.64
4,16000,reallocate,256707,256707,178274,1.6748,569,569,0,19910,328.907
4,16250,reallocate,256472,256472,178274,1.47796,569,569,0,19900,333.986
4,16500,reallocate,255922,255922,178274,1.30425,569,569,0,19873,339.187
4,16750,reallocate,255203,255203,178274,1.15096,569,569,0,19752,344.365
4,17000,reallocate,254825,254825,178274,1.01569,569,569,0,19708,349.275
4,17250,reallocate,254158,254158,178274,0.896315,569,569,0,19638,354.098
4,17500,reallocate,253650,253650,178274,0.79097,569,569,0,19579,359.244
4,17750,reallocate,252934,252934,178274,0.698007,569,569,0,19513,363.757
4,18000,reallocate,252306,252306,178274,0.61597,569,569,0,19413,368.685
4,18250,reallocate,251932,251932,178274,0.543574,569,569,0,19314,373.533
4,18500,reallocate,251369,251369,178274,0.479688,569,569,0,19221,378.106
4,18750,reallocate,251105,251105,178274,0.42331,569,569,0,19203,382.989
4,19000,reallocate,250804,250804,178274,0.373558,569,569,0,19153,387.946
4,19250,reallocate,250269,250269,178274,0.329653,569,569,0,19133,392.762
4,19500,reallocate,250214,250214,178274,0.290909,569,569,0,19127,397.487
4,19750,reallocate,249793,249793,178274,0.256718,569,569,0,19072,402.199
4,20000,reallocate,249532,249532,178274,0.226546,569,569,0,19029,406.944
5,1,add_curve_pack,650129,650129,648276,5000,491,490,0,0,0.102676
5,250,merge_packs,399746,399746,381606,4414.55,554,554,0,5982,5.74286
5,500,mutate_pack_content,327445,327106,305890,3895.71,602,600,0,14626,11.9684
5,750,merge_packs,316895,315392,292386,3437.84,650,640,0,17655,18.0333
5,1000,merge_packs,311114,307554,292386,3033.79,685,683,0,18408,23.4579
5,1250,reallocate,308944,305632,292386,2677.23,723,694,0,19553,28.6225
5,1500,mutate_pack_content,312893,305632,292386,2362.57,764,694,0,19553,33.5852
5,1750,mutate_pack_content,311867,305632,292386,2084.9,793,694,0,19553,38.7069
5,2000,mutate_pack_content,317536,305632,292386,1839.86,818,694,0,19553,43.6623
5,2250,reallocate,321944,305632,292386,1623.62,854,694,0,19553,48.7909
5,2500,mutate_pack_content,324261,305632,292386,1432.79,886,694,0,19553,53.6742
5,2750,mutate_pack_content,325142,305632,292386,1264.4,918,694,0,19553,58.7905
5,3000,mutate_pack_content,323050,305632,292386,1115.79,949,694,0,19553,64.1573
5,3250,reallocate,326147,305632,292386,984.651,999,694,0,19553,69.4363
5,3500,mutate_pack_content,328327,305632,288644,868.924,1034,694,0,19553,74.523
5,3750,add_curve_pack,330288,305632,282356,766.799,1058,694,0,19553,80.4324
5,4000,split_pack,328291,305632,282356,676.676,1101,694,0,19553,85.9874
5,4250,mutate_pack_content,332027,305632,280106,597.146,1147,694,0,19553,91.4993
5,4500,reallocate,331373,305632,275606,526.963,1183,694,0,19553,97.998
5,4750,mutate_pack_content,329660,305632,269944,465.029,1222,694,0,19553,104.652
5,5000,split_pack,328662,305632,261649,410.374,1271,694,0,19553,110.856
5,5250,add_curve_pack,330512,305632,254202,362.142,1301,694,0,19553,117.132
5,5500,reallocate,330323,305632,248650,319.579,1351,694,0,19553,123.684
5,5750,mutate_pack_content,328471,305632,243735,282.019,1383,694,0,19553,130.464
5,6000,reallocate,327917,305632,238652,248.873,1425,694,0,19553,136.967
5,6250,mutate_pack_content,327192,305632,231941,219.623,1469,694,0,19553,144.583
5,6500,merge_packs,325790,305632,227777,193.81,1514,694,0,19553,152.097
5,6750,merge_packs,325082,305632,220400,171.032,1553,694,0,19553,160.091
5,7000,add_curve_pack,325427,305632,212707,150.93,1587,694,0,19553,168.45
